trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1003,False,"{'a': 0.3, 'e': 0.22212833023565307}",25,0,-16.69759692161785,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1004,False,"{'a': 0.3, 'e': 0.22179538750977074}",25,0,26.82727283623731,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1005,False,"{'a': 0.3, 'e': 0.22146294382360387}",25,0,5.5692127893975965,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1006,False,"{'a': 0.3, 'e': 0.22113099842915407}",30,18,19.523374528760485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.3, 'e': 0.22079955057954403}",25,18,14.553662653273697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.3, 'e': 0.22046859952901593}",25,16,-36.1969406946752,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1009,False,"{'a': 0.3, 'e': 0.22013814453292976}",25,7,-15.060252697225955,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1010,False,"{'a': 0.3, 'e': 0.21980818484776168}",20,0,-43.001446657429824,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1011,False,"{'a': 0.3, 'e': 0.21947871973110228}",20,0,28.351460080184502,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.3, 'e': 0.2191497484416548}",35,15,11.136925601691466,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1013,False,"{'a': 0.3, 'e': 0.21882127023923378}",20,12,12.033889580677718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.3, 'e': 0.21849328438476312}",30,17,20.53411799728189,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.3, 'e': 0.21816579014027454}",20,16,7.416328837588388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.3, 'e': 0.21783878676890578}",30,16,12.944653324323154,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.3, 'e': 0.21751227353489916}",20,12,2.9521496237543907,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1018,False,"{'a': 0.3, 'e': 0.21718624970359973}",25,7,30.35678319389063,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.3, 'e': 0.2168607145414538}",35,21,-2.3789851698636686,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1020,False,"{'a': 0.3, 'e': 0.21653566731600707}",20,6,3.3032379450455176,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1021,False,"{'a': 0.3, 'e': 0.21621110729590312}",30,21,6.761345392745632,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1022,False,"{'a': 0.3, 'e': 0.2158870337508818}",20,5,11.556922763392231,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.3, 'e': 0.21556344595177754}",25,11,-23.012842368613384,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
1024,False,"{'a': 0.3, 'e': 0.21524034317051757}",20,15,7.893552844324275,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.3, 'e': 0.21491772468012055}",30,20,19.721245431126697,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.3, 'e': 0.21459558975469478}",25,17,13.778399962322677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.3, 'e': 0.21427393766943642}",20,16,9.191849076918327,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.3, 'e': 0.21395276770062824}",25,0,29.679607048107634,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1029,False,"{'a': 0.3, 'e': 0.21363207912563764}",25,13,-23.020707927575486,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1030,False,"{'a': 0.3, 'e': 0.21331187122291523}",20,14,-30.421592622656107,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1031,False,"{'a': 0.3, 'e': 0.21299214327199303}",30,16,13.317891613092119,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.3, 'e': 0.21267289455348304}",25,19,7.474316405170372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.3, 'e': 0.21235412434907552}",20,8,15.272697039889232,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.3, 'e': 0.2120358319415374}",20,14,-29.927046895860336,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1035,False,"{'a': 0.3, 'e': 0.2117180166147106}",20,9,-33.627144997130905,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1036,False,"{'a': 0.3, 'e': 0.21140067765351048}",25,9,21.43680394626956,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.3, 'e': 0.21108381434392426}",20,6,-10.721862219998103,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1038,False,"{'a': 0.3, 'e': 0.2107674259730094}",20,3,-7.267139549620013,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1039,False,"{'a': 0.3, 'e': 0.21045151182889185}",20,14,9.721038034399982,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.3, 'e': 0.21013607120076472}",20,9,4.44271423072675,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1041,False,"{'a': 0.3, 'e': 0.20982110337888643}",35,19,25.50617515767906,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.3, 'e': 0.20950660765457932}",25,17,2.674292368189061,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1043,False,"{'a': 0.3, 'e': 0.20919258332022778}",25,5,-14.95682285928588,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1044,False,"{'a': 0.3, 'e': 0.20887902966927693}",25,5,-12.345220831164772,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1045,False,"{'a': 0.3, 'e': 0.20856594599623096}",25,11,24.515390096370286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.3, 'e': 0.20825333159665155}",20,14,11.45919636260004,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.3, 'e': 0.207941185767156}",25,5,10.567387596504142,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1048,False,"{'a': 0.3, 'e': 0.2076295078054162}",20,15,6.221879290979347,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.3, 'e': 0.20731829701015653}",25,20,11.473423282977365,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.3, 'e': 0.20700755268115265}",20,0,7.081100979567572,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
1051,False,"{'a': 0.3, 'e': 0.20669727411922956}",20,8,10.268574554339974,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.3, 'e': 0.20638746062626045}",30,20,-41.76884831705124,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1053,False,"{'a': 0.3, 'e': 0.20607811150516483}",20,0,23.951042046518506,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1054,False,"{'a': 0.3, 'e': 0.20576922605990708}",20,0,33.26670878656403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1055,False,"{'a': 0.3, 'e': 0.20546080359549473}",20,10,-5.55237898511094,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1056,False,"{'a': 0.3, 'e': 0.20515284341797715}",30,10,16.855750575160165,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.3, 'e': 0.2048453448344438}",20,9,19.549710911078577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.3, 'e': 0.2045383071530228}",30,1,14.002659731810397,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
1059,False,"{'a': 0.3, 'e': 0.20423172968287914}",30,20,5.3978207834656,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1060,False,"{'a': 0.3, 'e': 0.20392561173421342}",25,11,24.352334420899425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.3, 'e': 0.20361995261826013}",25,16,-2.3584249827541246,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1062,False,"{'a': 0.3, 'e': 0.20331475164728618}",20,0,-49.38110006149056,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1063,False,"{'a': 0.3, 'e': 0.2030100081345892}",20,8,12.63750507635638,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.3, 'e': 0.2027057213944961}",20,5,10.963327351844853,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1065,False,"{'a': 0.3, 'e': 0.2024018907423617}",20,12,-14.415568918553376,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1066,False,"{'a': 0.3, 'e': 0.2020985154945669}",25,11,26.291022179130348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.3, 'e': 0.20179559496851718}",20,4,26.768250979740266,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.3, 'e': 0.20149312848264125}",20,7,19.446745772333518,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.3, 'e': 0.20119111535638948}",20,3,7.320759406787397,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1070,False,"{'a': 0.3, 'e': 0.20088955491023208}",25,20,10.631480609177267,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.3, 'e': 0.200588446465658}",25,0,-54.744428980721665,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1072,False,"{'a': 0.3, 'e': 0.20028778934517305}",20,6,2.3916340418499713,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1073,False,"{'a': 0.3, 'e': 0.1999875828722987}",30,14,28.7187416562613,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.3, 'e': 0.19968782637157012}",20,12,14.924771199856238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.3, 'e': 0.19938851916853514}",20,16,7.768556653893553,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.3, 'e': 0.1990896605897524}",25,10,28.306889144540005,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.3, 'e': 0.19879124996279}",20,9,6.5352223333303545,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1078,False,"{'a': 0.3, 'e': 0.19849328661622387}",25,13,-2.835207773629866,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1079,False,"{'a': 0.3, 'e': 0.19819576987963633}",20,13,1.552133442654083,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1080,False,"{'a': 0.3, 'e': 0.19789869908361465}",30,16,24.329211030564796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.3, 'e': 0.19760207355974946}",30,8,-4.646076165175974,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1082,False,"{'a': 0.3, 'e': 0.19730589264063308}",25,15,18.572204469094302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.3, 'e': 0.19701015565985838}",35,23,1.3847078720267743,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1084,False,"{'a': 0.3, 'e': 0.19671486195201704}",25,19,12.003229322384648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.3, 'e': 0.1964200108526981}",30,24,12.692941039975624,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.3, 'e': 0.19612560169848642}",20,0,13.264296113532634,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1087,False,"{'a': 0.3, 'e': 0.19583163382696128}",30,11,18.252172418569973,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1088,False,"{'a': 0.3, 'e': 0.1955381065766949}",20,0,4.184378140397884,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1089,False,"{'a': 0.3, 'e': 0.19524501928725083}",25,12,-26.313294288060494,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1090,False,"{'a': 0.3, 'e': 0.1949523712991825}",30,8,16.952914395008527,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1091,False,"{'a': 0.3, 'e': 0.19466016195403182}",20,0,18.702798255820383,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1092,False,"{'a': 0.3, 'e': 0.19436839059432767}",30,12,-26.10906026562491,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1093,False,"{'a': 0.3, 'e': 0.1940770565635844}",20,12,7.159286793384434,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.3, 'e': 0.1937861592063002}",30,18,12.175025297702994,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1095,False,"{'a': 0.3, 'e': 0.193495697867956}",30,1,45.743225375509496,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.3, 'e': 0.19320567189501364}",25,14,15.937959782525501,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.3, 'e': 0.19291608063491458}",30,18,9.019659937635858,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.3, 'e': 0.19262692343607832}",20,14,10.527548139032938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.3, 'e': 0.19233819964790103}",30,0,-30.012714363912274,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1100,False,"{'a': 0.3, 'e': 0.19204990862075408}",30,20,5.766232558568842,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1101,False,"{'a': 0.3, 'e': 0.19176204970598262}",25,11,25.178809760519876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.3, 'e': 0.19147462225590384}",20,8,12.520798226463725,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1103,False,"{'a': 0.3, 'e': 0.1911876256238059}",20,12,14.751967946694085,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.3, 'e': 0.19090105916394629}",25,8,27.608358670791176,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.3, 'e': 0.19061492223155038}",25,5,-9.309149927836362,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",1
1106,False,"{'a': 0.3, 'e': 0.19032921418280985}",25,0,36.65340720320693,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1107,False,"{'a': 0.3, 'e': 0.19004393437488154}",25,15,-5.5091046578614264,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1108,False,"{'a': 0.3, 'e': 0.18975908216588572}",25,0,-35.70184292614192,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1109,False,"{'a': 0.3, 'e': 0.1894746569149049}",20,8,18.019440230593155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.3, 'e': 0.18919065798198204}",20,16,7.475968366581135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.3, 'e': 0.18890708472811943}",30,15,16.9571577595597,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.3, 'e': 0.1886239365152772}",20,10,6.486759752022162,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1113,False,"{'a': 0.3, 'e': 0.18834121270637166}",20,1,-55.085627739484195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
1114,False,"{'a': 0.3, 'e': 0.18805891266527416}",25,5,-33.59727019824487,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
1115,False,"{'a': 0.3, 'e': 0.1877770357568095}",20,2,-37.37958653618571,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
1116,False,"{'a': 0.3, 'e': 0.18749558134675456}",20,16,8.059910373430052,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.3, 'e': 0.18721454880183672}",20,6,20.5536599178443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.3, 'e': 0.18693393748973264}",20,10,9.29201384728925,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1119,False,"{'a': 0.3, 'e': 0.1866537467790668}",35,26,-6.591564666032447,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1120,False,"{'a': 0.3, 'e': 0.18637397603940997}",20,6,1.7863687474280006,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1121,False,"{'a': 0.3, 'e': 0.18609462464127785}",20,1,8.109914051494977,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1122,False,"{'a': 0.3, 'e': 0.18581569195612965}",20,9,9.752930811372803,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.3, 'e': 0.18553717735636674}",25,7,-19.663154776556734,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
1124,False,"{'a': 0.3, 'e': 0.18525908021533122}",25,0,2.8712518509033162,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1125,False,"{'a': 0.3, 'e': 0.18498139990730428}",20,14,11.407008714503274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.3, 'e': 0.1847041358075052}",25,0,-38.02801545375053,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
1127,False,"{'a': 0.3, 'e': 0.18442728729208957}",20,6,24.86308072268751,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.3, 'e': 0.1841508537381482}",25,18,13.205621902178944,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.3, 'e': 0.18387483452370543}",25,11,7.4680608453007995,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1130,False,"{'a': 0.3, 'e': 0.18359922902771786}",20,12,17.730608217543935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.3, 'e': 0.18332403663007307}",20,16,7.654729803787762,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.3, 'e': 0.18304925671158812}",20,7,21.268539823362747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.3, 'e': 0.1827748886540079}",30,9,-5.767982039888548,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
1134,False,"{'a': 0.3, 'e': 0.1825009318400043}",25,11,-27.119659720321884,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1135,False,"{'a': 0.3, 'e': 0.1822273856531743}",25,20,10.160299498739995,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.3, 'e': 0.18195424947803895}",25,16,-27.40154166340675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1137,False,"{'a': 0.3, 'e': 0.18168152270004165}",20,9,-30.362418867719395,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1138,False,"{'a': 0.3, 'e': 0.18140920470554706}",30,19,8.450763282636855,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1139,False,"{'a': 0.3, 'e': 0.1811372948818396}",20,12,15.918191311456532,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.3, 'e': 0.1808657926171221}",25,8,-14.170217643255928,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1141,False,"{'a': 0.3, 'e': 0.18059469730051422}",30,17,11.371206817242328,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1142,False,"{'a': 0.3, 'e': 0.18032400832205148}",20,8,3.6886922556931765,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1143,False,"{'a': 0.3, 'e': 0.18005372507268352}",20,10,7.485338017498243,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1144,False,"{'a': 0.3, 'e': 0.17978384694427296}",30,16,25.043333741737865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.3, 'e': 0.17951437332959386}",30,0,29.83923835021303,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
1146,False,"{'a': 0.3, 'e': 0.1792453036223305}",20,9,-9.889818580880807,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1147,False,"{'a': 0.3, 'e': 0.17897663721707585}",20,3,27.20401423182803,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.3, 'e': 0.17870837350933053}",20,9,-23.257193499194013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1149,False,"{'a': 0.3, 'e': 0.17844051189550095}",25,16,16.960748551789653,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.3, 'e': 0.1781730517728984}",25,13,11.061890737002638,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.3, 'e': 0.17790599253973752}",25,1,29.225226041891673,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1152,False,"{'a': 0.3, 'e': 0.17763933359513495}",30,15,-19.31074101616292,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1153,False,"{'a': 0.3, 'e': 0.17737307433910787}",25,10,24.794403067543264,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.3, 'e': 0.17710721417257289}",25,3,13.583135830663883,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1155,False,"{'a': 0.3, 'e': 0.17684175249734455}",20,0,16.832663690909605,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1156,False,"{'a': 0.3, 'e': 0.17657668871613388}",20,0,30.237385240580437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1157,False,"{'a': 0.3, 'e': 0.1763120222325473}",20,12,10.733034848776583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.3, 'e': 0.17604775245108517}",20,4,24.520419154439775,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.3, 'e': 0.17578387877714033}",25,20,8.152127979291446,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.3, 'e': 0.17552040061699686}",25,16,-4.458286240555644,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1161,False,"{'a': 0.3, 'e': 0.17525731737782885}",25,15,19.60441109782955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.3, 'e': 0.17499462846769887}",25,14,13.13153548762944,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1163,False,"{'a': 0.3, 'e': 0.1747323332955568}",30,17,12.130658315823247,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.3, 'e': 0.17447043127123832}",30,8,11.468404790397852,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1165,False,"{'a': 0.3, 'e': 0.1742089218054638}",20,13,12.267900707237075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.3, 'e': 0.17394780430983683}",30,24,12.05981709143741,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.3, 'e': 0.173687078196843}",20,0,15.997961645395351,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1168,False,"{'a': 0.3, 'e': 0.17342674287984836}",20,8,27.851182899979694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.3, 'e': 0.17316679777309835}",25,20,9.099035690196802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.3, 'e': 0.17290724229171636}",25,15,-4.67222306638633,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1171,False,"{'a': 0.3, 'e': 0.17264807585170253}",25,16,8.616872744146391,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.3, 'e': 0.17238929786993218}",25,15,17.936317166638997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.3, 'e': 0.17213090776415474}",20,9,5.618278757659864,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1174,False,"{'a': 0.3, 'e': 0.1718729049529924}",25,2,24.55909584125154,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1175,False,"{'a': 0.3, 'e': 0.17161528885593874}",25,17,15.065284052836544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.3, 'e': 0.17135805889335737}",35,28,14.066318187214577,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.3, 'e': 0.1711012144864808}",20,15,11.811034307204128,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.3, 'e': 0.170844755057409}",30,22,17.989493495723767,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.3, 'e': 0.17058868002910824}",25,18,11.131979443227117,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.3, 'e': 0.17033298882540943}",20,0,16.629412090587156,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1181,False,"{'a': 0.3, 'e': 0.17007768087100736}",20,12,3.2349528424882705,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.3, 'e': 0.16982275559145898}",25,13,15.908870811201737,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.3, 'e': 0.16956821241318237}",30,13,2.6043016436316293,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
1184,False,"{'a': 0.3, 'e': 0.16931405076345518}",20,16,7.107668776768717,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.3, 'e': 0.16906027007041366}",20,0,-6.776981739372955,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
